Mon Jan 16 15:04:15 JST 2023,,,,,,,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,,,,,,,
VisitorId,sumWaitingTime,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],movingTime,travelTime,,,,,,,,,,,,
364,6747,950,2650,1961,1186,2600,10507,,-6747,,,,,,,,,,
365,9123,884,3230,3047,1962,4600,14933,,-9123,,,,,,,,,,
366,6474,0,0,4010,2464,3000,10694,,-6474,,,,,,,,,,
367,22168,86,1671,8779,11632,2600,25998,,-22168,,,,,,,,,,
368,5442,0,2653,550,2239,3000,9632,,-5442,,,,,,,,,,
369,12916,947,4236,2908,4825,3800,17916,,-12916,,,,,,,,,,
370,4695,354,353,687,3301,3000,8905,,-4695,,,,,,,,,,
371,5354,0,1697,1351,2306,3800,10374,,-5354,,,,,,,,,,
372,26528,67,2453,12684,11324,3400,31158,,-26528,,,,,,,,,,
373,17791,95,1176,9293,7227,3400,22421,,-17791,,,,,,,,,,
374,13452,691,2977,2464,7320,3000,17652,,-13452,,,,,,,,,,
375,6010,231,1880,2804,1095,3000,10220,,-6010,,,,,,,,,,
376,22241,130,1403,1360,19348,3800,27281,,-22241,,,,,,,,,,
377,17133,230,2125,7400,7378,3000,21343,,-17133,,,,,,,,,,
378,5236,0,425,779,4032,2600,9036,,-5236,,,,,,,,,,
379,4966,0,857,873,3236,2600,8766,,-4966,,,,,,,,,,
380,8178,344,1076,2739,4019,3000,12438,,-8178,,,,,,,,,,
381,7709,221,1402,4752,1334,2600,11489,,-7709,,,,,,,,,,
382,3363,116,308,666,2273,2600,7143,,-3363,,,,,,,,,,
383,7766,918,851,1407,4590,3400,12356,,-7766,,,,,,,,,,
384,11344,927,850,3122,6445,3800,16324,,-11344,,,,,,,,,,
385,8793,1006,2993,2890,1904,4200,14143,,-8793,,,,,,,,,,
386,4219,123,1143,917,2036,3000,8439,,-4219,,,,,,,,,,
387,14405,212,1457,8794,3942,2600,18225,,-14405,,,,,,,,,,
388,8229,1054,979,3048,3148,2600,12019,,-8229,,,,,,,,,,
389,8596,339,1866,1856,4535,2600,12416,,-8596,,,,,,,,,,
390,13606,911,2936,2101,7658,3400,18206,,-13606,,,,,,,,,,
391,3637,0,80,2114,1443,2600,7387,,-3637,,,,,,,,,,
392,16254,346,2637,9792,3479,4600,22094,,-16254,,,,,,,,,,
393,6478,228,187,2645,3418,2600,10278,,-6478,,,,,,,,,,
394,4767,1046,990,1752,979,3400,9327,,-4767,,,,,,,,,,
395,7373,112,1205,3104,2952,3400,11983,,-7373,,,,,,,,,,
396,15477,661,1743,1948,11125,2600,19277,,-15477,,,,,,,,,,
397,8890,240,512,4807,3331,2600,12740,,-8890,,,,,,,,,,
398,6998,665,1792,736,3805,3400,11578,,-6998,,,,,,,,,,
399,15105,109,2017,5488,7491,3000,19345,,-15105,,,,,,,,,,
400,10626,107,1422,1139,7958,2600,14426,,-10626,,,,,,,,,,
401,8662,1083,2748,823,4008,2600,12432,,-8662,,,,,,,,,,
402,4351,249,1615,579,1908,4200,9721,,-4351,,,,,,,,,,
403,6992,0,1594,1337,4061,3000,11192,,-6992,,,,,,,,,,
404,6251,0,1062,2826,2363,3400,10851,,-6251,,,,,,,,,,
405,11001,108,196,2795,7902,2200,14431,,-11001,,,,,,,,,,
406,6707,0,2469,843,3395,5000,12867,,-6707,,,,,,,,,,
407,7959,653,885,3054,3367,3800,12939,,-7959,,,,,,,,,,
408,15523,1093,652,2083,11695,3800,20513,,-15523,,,,,,,,,,
409,3199,0,333,678,2188,2600,6999,,-3199,,,,,,,,,,
410,14393,316,1811,1812,10454,2600,18203,,-14393,,,,,,,,,,
411,17182,1148,2794,9034,4206,3000,21372,,-17182,,,,,,,,,,
412,2657,0,0,680,1977,2600,6467,,-2657,,,,,,,,,,
413,9074,0,111,2417,6546,2200,12494,,-9074,,,,,,,,,,
414,6096,232,1904,2855,1105,3000,10306,,-6096,,,,,,,,,,
415,9853,130,887,4725,4111,4200,15273,,-9853,,,,,,,,,,
416,6864,136,892,3090,2746,2600,10674,,-6864,,,,,,,,,,
417,4781,219,1933,645,1984,2600,8551,,-4781,,,,,,,,,,
418,10096,672,2391,3087,3946,3400,14676,,-10096,,,,,,,,,,
419,6855,406,813,2205,3431,3800,11875,,-6855,,,,,,,,,,
420,19861,0,1749,9569,8543,3400,24491,,-19861,,,,,,,,,,
421,12400,0,1711,8736,1953,2600,16190,,-12400,,,,,,,,,,
422,3979,24,168,1781,2006,2600,7759,,-3979,,,,,,,,,,
423,13142,62,1414,4594,7072,2600,16932,,-13142,,,,,,,,,,
424,13436,212,819,8350,4055,3000,17666,,-13436,,,,,,,,,,
425,11718,667,990,6123,3938,3000,15888,,-11718,,,,,,,,,,
426,4739,0,517,3305,917,3000,8899,,-4739,,,,,,,,,,
427,12537,79,1270,4466,6722,2600,16377,,-12537,,,,,,,,,,
428,4605,62,161,2359,2023,2600,8375,,-4605,,,,,,,,,,
429,5945,314,484,2682,2465,3000,10165,,-5945,,,,,,,,,,
430,6197,103,2113,1428,2553,3400,10777,,-6197,,,,,,,,,,
431,9287,842,1065,3164,4216,4600,15057,,-9287,,,,,,,,,,
432,13109,122,2404,3314,7269,3400,17719,,-13109,,,,,,,,,,
433,5027,177,285,2341,2224,3000,9207,,-5027,,,,,,,,,,
434,4576,116,317,2369,1774,3000,8796,,-4576,,,,,,,,,,
435,12574,300,2456,7781,2037,3000,16754,,-12574,,,,,,,,,,
436,13439,407,2243,3551,7238,3000,17679,,-13439,,,,,,,,,,
437,4017,42,214,2193,1568,3000,8237,,-4017,,,,,,,,,,
438,8003,863,1075,2779,3286,3400,12583,,-8003,,,,,,,,,,
439,13438,864,2975,2297,7302,3400,18018,,-13438,,,,,,,,,,
440,13417,868,2687,2551,7311,3400,18017,,-13417,,,,,,,,,,
441,4363,375,199,1050,2739,2200,7773,,-4363,,,,,,,,,,
442,3984,0,446,2779,759,2600,7744,,-3984,,,,,,,,,,
443,16949,872,4973,2892,8212,3800,21949,,-16949,,,,,,,,,,
444,10254,444,2264,2033,5513,2600,14074,,-10254,,,,,,,,,,
445,3798,462,393,933,2010,3000,7988,,-3798,,,,,,,,,,
446,5775,1104,885,621,3165,2600,9565,,-5775,,,,,,,,,,
447,6755,368,2219,2911,1257,2600,10535,,-6755,,,,,,,,,,
448,5155,134,1589,1182,2250,3000,9335,,-5155,,,,,,,,,,
449,3586,0,313,829,2444,2600,7386,,-3586,,,,,,,,,,
450,12042,1104,2878,969,7091,3800,17012,,-12042,,,,,,,,,,
451,10746,127,1888,3035,5696,2600,14546,,-10746,,,,,,,,,,
452,15440,276,1049,6616,7499,3400,20060,,-15440,,,,,,,,,,
453,8288,480,2136,1671,4001,2600,12098,,-8288,,,,,,,,,,
454,5301,479,448,1205,3169,3000,9501,,-5301,,,,,,,,,,
455,6321,520,2349,543,2909,3400,10911,,-6321,,,,,,,,,,
456,11622,887,2920,3838,3977,3400,16232,,-11622,,,,,,,,,,
457,3811,10,207,452,3142,2200,7221,,-3811,,,,,,,,,,
458,13956,51,1734,4783,7388,3000,18196,,-13956,,,,,,,,,,
459,11188,113,1602,5278,4195,2600,14968,,-11188,,,,,,,,,,
460,6227,276,445,1938,3568,5000,12397,,-6227,,,,,,,,,,
461,9548,528,556,3096,5368,3000,13758,,-9548,,,,,,,,,,
462,15967,114,1444,2933,11476,2600,19827,,-15967,,,,,,,,,,
463,15807,207,1038,6353,8209,3400,20407,,-15807,,,,,,,,,,
464,9039,540,2345,3356,2798,3000,13229,,-9039,,,,,,,,,,
465,9514,543,520,3124,5327,3000,13704,,-9514,,,,,,,,,,
466,3695,197,853,1808,837,3000,7895,,-3695,,,,,,,,,,
467,4160,189,399,831,2741,3000,8350,,-4160,,,,,,,,,,
468,7226,274,1176,2989,2787,3000,11436,,-7226,,,,,,,,,,
469,10785,136,1484,1039,8126,2600,14635,,-10785,,,,,,,,,,
470,13085,0,1761,1778,9546,2600,16875,,-13085,,,,,,,,,,
471,15730,156,2388,12003,1183,3000,19940,,-15730,,,,,,,,,,
472,7317,545,2382,653,3737,2600,11127,,-7317,,,,,,,,,,
473,19606,612,3826,3406,11762,3800,24636,,-19606,,,,,,,,,,
474,12670,242,1860,6406,4162,2600,16430,,-12670,,,,,,,,,,
475,17340,325,1916,6982,8117,2600,21190,,-17340,,,,,,,,,,
476,18438,1197,2278,2533,12430,3000,22658,,-18438,,,,,,,,,,
477,5154,118,122,2654,2260,2600,8904,,-5154,,,,,,,,,,
478,20315,626,1081,6650,11958,3000,24545,,-20315,,,,,,,,,,
479,9859,643,2376,3174,3666,3000,14089,,-9859,,,,,,,,,,
480,13420,0,1969,9787,1664,3000,17590,,-13420,,,,,,,,,,
481,9475,689,1916,3212,3658,3400,14115,,-9475,,,,,,,,,,
482,10318,704,2941,2734,3939,4200,15728,,-10318,,,,,,,,,,
483,2738,153,295,677,1613,2600,6518,,-2738,,,,,,,,,,
484,15041,264,1211,6083,7483,3000,19281,,-15041,,,,,,,,,,
485,10970,1034,3223,3719,2994,4200,16380,,-10970,,,,,,,,,,
486,6511,0,288,2407,3816,2600,10301,,-6511,,,,,,,,,,
487,20244,223,3672,7767,8582,3800,25264,,-20244,,,,,,,,,,
488,6828,140,422,3872,2394,3000,11018,,-6828,,,,,,,,,,
489,9080,79,2299,3036,3666,3800,14070,,-9080,,,,,,,,,,
490,4085,202,385,1532,1966,3000,8295,,-4085,,,,,,,,,,
491,9258,464,657,6195,1942,3400,13848,,-9258,,,,,,,,,,
492,3022,84,481,1132,1325,2600,6832,,-3022,,,,,,,,,,
493,17407,114,705,4399,12189,3000,21627,,-17407,,,,,,,,,,
494,7192,0,1404,2882,2906,2600,10952,,-7192,,,,,,,,,,
495,14455,130,1786,1426,11113,3400,19065,,-14455,,,,,,,,,,
496,7801,227,2179,3675,1720,3800,12791,,-7801,,,,,,,,,,
497,2790,165,248,708,1669,2600,6570,,-2790,,,,,,,,,,
498,7336,741,651,1384,4560,3400,11956,,-7336,,,,,,,,,,
499,13688,1197,2351,2561,7579,3800,18708,,-13688,,,,,,,,,,
500,16377,0,3204,4779,8394,5400,22977,,,,,,,,,,,,
501,17197,244,1958,7614,7381,3000,21377,,,,,,,,,,,,
502,11061,321,2883,4688,3169,5400,17621,,,,,,,,,,,,
503,28809,1425,8627,11675,7082,3400,33439,,,,,,,,,,,,
504,9106,1026,2771,830,4479,2600,12876,,,,,,,,,,,,
505,14968,0,1837,9362,3769,2600,18778,,,,,,,,,,,,
506,5335,218,348,1280,3489,4600,11125,,,,,,,,,,,,
507,12519,0,2400,609,9510,3000,16729,,,,,,,,,,,,
508,10822,110,162,837,9713,3000,15042,,,,,,,,,,,,
509,8005,741,3201,2295,1768,3000,12205,,,,,,,,,,,,
510,4308,258,405,1675,1970,3000,8518,,,,,,,,,,,,
511,7884,1253,2517,2400,1714,3400,12464,,,,,,,,,,,,
512,8358,272,2263,1916,3907,3800,13358,,,,,,,,,,,,
513,13854,748,1170,3701,8235,5400,20484,,,,,,,,,,,,
514,13892,743,2794,8894,1461,3400,18492,,,,,,,,,,,,
515,10683,1245,2994,1023,5421,2600,14453,,,,,,,,,,,,
516,13386,308,3092,5400,4586,5000,19586,,,,,,,,,,,,
517,6873,738,834,2782,2519,3400,11493,,,,,,,,,,,,
518,23955,892,8181,11818,3064,3800,28995,,,,,,,,,,,,
519,10824,295,2675,3605,4249,3800,15814,,,,,,,,,,,,
520,17615,1407,1318,2514,12376,3800,22595,,,,,,,,,,,,
521,9775,729,485,2179,6382,5000,15975,,,,,,,,,,,,
522,5876,0,2980,604,2292,3000,10066,,,,,,,,,,,,
523,5502,1233,1294,1729,1246,3800,10462,,,,,,,,,,,,
524,12454,296,4242,3721,4195,3800,17454,,,,,,,,,,,,
525,17174,0,1891,3248,12035,2600,20984,,,,,,,,,,,,
526,2899,66,1060,1189,584,3000,7089,,,,,,,,,,,,
527,4501,0,262,2529,1710,2600,8271,,,,,,,,,,,,
528,16819,1426,1160,1972,12261,4200,22209,,,,,,,,,,,,
529,21957,0,1585,8790,11582,2600,25757,,,,,,,,,,,,
530,10712,795,2508,3408,4001,2600,14502,,,,,,,,,,,,
531,4738,168,572,1602,2396,5000,10928,,,,,,,,,,,,
532,9362,86,2471,1940,4865,3000,13542,,,,,,,,,,,,
533,18758,127,1081,10361,7189,3800,23778,,,,,,,,,,,,
534,30111,51,1944,2913,25203,3000,34321,,,,,,,,,,,,
535,9554,0,436,1171,7947,3400,14134,,,,,,,,,,,,
536,22151,0,1581,8831,11739,2600,25951,,,,,,,,,,,,
537,6278,41,1859,1954,2424,3400,10868,,,,,,,,,,,,
538,13665,1343,1923,2918,7481,5000,19865,,,,,,,,,,,,
539,14108,254,2745,3562,7547,3000,18308,,,,,,,,,,,,
540,5224,208,1933,710,2373,4200,10594,,,,,,,,,,,,
541,14646,0,992,6083,7571,3400,19236,,,,,,,,,,,,
542,16658,274,1355,2934,12095,3000,20858,,,,,,,,,,,,
543,24779,1370,4797,7257,11355,3800,29829,,,,,,,,,,,,
544,11846,1408,4757,4219,1462,5000,17996,,,,,,,,,,,,
545,8916,202,2260,3036,3418,2600,12716,,,,,,,,,,,,
546,8820,104,497,3282,4937,2600,12630,,,,,,,,,,,,
547,9956,29,2560,1827,5540,3400,14566,,,,,,,,,,,,
548,17074,382,503,8797,7392,3000,21304,,,,,,,,,,,,
549,6533,268,2110,592,3563,2600,10293,,,,,,,,,,,,
550,12080,1183,2523,1911,6463,3000,16270,,,,,,,,,,,,
551,13010,104,1837,6770,4299,2600,16830,,,,,,,,,,,,
552,10862,10,1775,5955,3122,2600,14612,,,,,,,,,,,,
553,15641,1510,704,1729,11698,3400,20221,,,,,,,,,,,,
554,8002,129,1066,1914,4893,3400,12572,,,,,,,,,,,,
555,11140,192,859,4395,5694,2600,14980,,,,,,,,,,,,
556,3837,33,234,2739,831,2600,7597,,,,,,,,,,,,
557,17157,435,578,8735,7409,3000,21387,,,,,,,,,,,,
558,8044,103,2463,3686,1792,3800,13024,,,,,,,,,,,,
559,9341,142,489,1139,7571,3000,13531,,,,,,,,,,,,
560,14795,94,1963,9728,3010,3000,18965,,,,,,,,,,,,
561,19911,264,2115,10358,7174,2600,23711,,,,,,,,,,,,
562,3870,141,520,1169,2040,3000,8030,,,,,,,,,,,,
563,9235,102,2159,3443,3531,2600,13035,,,,,,,,,,,,
564,5504,52,473,2867,2112,3000,9704,,,,,,,,,,,,
565,22113,276,2123,10427,9287,3000,26303,,,,,,,,,,,,
566,25488,1595,10072,11380,2441,4600,31298,,,,,,,,,,,,
567,28482,295,1365,2911,23911,3000,32682,,,,,,,,,,,,
568,3162,175,257,1250,1480,2600,6982,,,,,,,,,,,,
569,20188,1381,7125,3100,8582,3000,24408,,,,,,,,,,,,
570,14776,104,1632,5492,7548,3000,18996,,,,,,,,,,,,
571,17529,95,2199,3047,12188,3000,21739,,,,,,,,,,,,
572,11605,109,2654,2239,6603,3000,15785,,,,,,,,,,,,
573,17990,456,6402,3922,7210,3800,23030,,,,,,,,,,,,
574,27711,461,1955,14273,11022,3400,32351,,,,,,,,,,,,
575,15599,1387,937,1564,11711,3400,20209,,,,,,,,,,,,
576,16295,83,314,4006,11892,3000,20505,,,,,,,,,,,,
577,14328,319,1747,10846,1416,3000,18538,,,,,,,,,,,,
578,13997,1169,1230,7948,3650,3800,18987,,,,,,,,,,,,
579,8903,919,1090,1896,4998,2600,12713,,,,,,,,,,,,
580,10119,1432,2871,2122,3694,2600,13879,,,,,,,,,,,,
581,4138,503,1054,1647,934,3400,8718,,,,,,,,,,,,
582,15352,511,4774,2613,7454,3400,19982,,,,,,,,,,,,
583,17683,0,2455,7938,7290,3400,22283,,,,,,,,,,,,
584,9552,32,2750,1906,4864,2600,13392,,,,,,,,,,,,
585,17569,108,2220,3036,12205,3000,21779,,,,,,,,,,,,
586,12004,153,2263,3032,6556,2600,15814,,,,,,,,,,,,
587,13395,920,2701,2471,7303,3000,17635,,,,,,,,,,,,
588,9326,1575,1673,4173,1905,3800,14286,,,,,,,,,,,,
589,4583,165,310,555,3553,2200,7993,,,,,,,,,,,,
590,16098,1518,7895,1949,4736,3800,21078,,,,,,,,,,,,
591,6354,27,222,2503,3602,2600,10164,,,,,,,,,,,,
592,19243,1166,3626,2183,12268,2600,23033,,,,,,,,,,,,
593,8249,1563,1332,921,4433,5000,14399,,,,,,,,,,,,
594,8075,100,1946,3318,2711,3000,12255,,,,,,,,,,,,
595,20087,1609,2837,11682,3959,3400,24707,,,,,,,,,,,,
596,19854,531,2158,13981,3184,3000,24104,,,,,,,,,,,,
597,6061,87,1077,1326,3571,3000,10261,,,,,,,,,,,,
598,21265,1667,9049,7335,3214,3400,25875,,,,,,,,,,,,
599,27148,1610,2867,21564,1107,3400,31738,,,,,,,,,,,,
600,12779,1622,3029,5130,2998,4200,18159,,,,,,,,,,,,
601,6571,1635,1393,757,2786,3400,11141,,,,,,,,,,,,
602,33179,1650,3010,22336,6183,3000,37399,,,,,,,,,,,,
603,5297,146,672,2274,2205,2200,8727,,,,,,,,,,,,
604,8821,158,4266,997,3400,3000,13011,,,,,,,,,,,,
605,19336,243,2968,7761,8364,3000,23546,,,,,,,,,,,,
606,26572,523,7203,7598,11248,3800,31632,,,,,,,,,,,,
607,16735,1157,3069,5201,7308,3400,21355,,,,,,,,,,,,
608,16488,90,1936,7031,7431,3400,21108,,,,,,,,,,,,
609,1819,133,263,814,609,2600,5609,,,,,,,,,,,,
610,19708,1571,2977,3321,11839,3400,24318,,,,,,,,,,,,
611,15718,282,2355,11840,1241,2600,19508,,,,,,,,,,,,
612,13161,341,3608,7709,1503,3800,18181,,,,,,,,,,,,
613,9295,151,2325,3556,3263,4600,15095,,,,,,,,,,,,
614,16790,172,2319,2092,12207,3000,21020,,,,,,,,,,,,
615,17897,115,2095,3502,12185,2600,21717,,,,,,,,,,,,
616,18820,1780,1441,11666,3933,4600,24610,,,,,,,,,,,,
617,14004,330,3657,2430,7587,3000,18254,,,,,,,,,,,,
618,16278,322,3485,7867,4604,3000,20468,,,,,,,,,,,,
619,9562,110,666,1185,7601,3400,14182,,,,,,,,,,,,
620,8493,139,662,4218,3474,2600,12283,,,,,,,,,,,,
621,23514,1632,5812,4711,11359,3000,27734,,,,,,,,,,,,
622,12638,404,3874,1081,7279,3400,17238,,,,,,,,,,,,
623,8801,404,3872,1100,3425,3400,13371,,,,,,,,,,,,
624,19355,405,3977,7709,7264,3400,23975,,,,,,,,,,,,
625,16378,1668,3652,3947,7111,4600,22218,,,,,,,,,,,,
626,23440,211,7838,7433,7958,5000,29680,,,,,,,,,,,,
627,11858,138,2338,2085,7297,3800,16878,,,,,,,,,,,,
628,4159,137,664,1213,2145,3400,8749,,,,,,,,,,,,
629,24453,2711,8550,9289,3903,4600,30273,,,,,,,,,,,,
630,6768,102,2117,2045,2504,3400,11348,,,,,,,,,,,,
631,18524,731,6207,8249,3337,3800,23554,,,,,,,,,,,,
632,13330,1781,1431,2549,7569,5000,19510,,,,,,,,,,,,
633,5945,420,2433,1943,1149,2600,9715,,,,,,,,,,,,
634,16434,102,2115,5979,8238,2600,20264,,,,,,,,,,,,
635,14033,190,3044,7737,3062,3000,18253,,,,,,,,,,,,
636,2037,106,271,1032,628,2600,5817,,,,,,,,,,,,
637,14096,1692,633,3610,8161,5400,20686,,,,,,,,,,,,
638,19862,189,3134,4722,11817,3400,24522,,,,,,,,,,,,
639,11699,415,601,8822,1861,3000,15879,,,,,,,,,,,,
640,14310,1783,1425,3042,8060,4200,19690,,,,,,,,,,,,
641,12376,3486,932,3838,4120,4200,17746,,,,,,,,,,,,
642,13555,843,2692,2556,7464,2600,17395,,,,,,,,,,,,
643,3019,118,670,1577,654,2600,6819,,,,,,,,,,,,
644,12385,1310,957,562,9556,3000,16565,,,,,,,,,,,,
645,17149,135,676,4221,12117,2600,20969,,,,,,,,,,,,
646,3494,162,319,1271,1742,2600,7304,,,,,,,,,,,,
647,30271,444,2831,17061,9935,3000,34481,,,,,,,,,,,,
648,17024,232,2293,11630,2869,3000,21214,,,,,,,,,,,,
649,12376,1728,4275,2010,4363,5400,18986,,,,,,,,,,,,
650,14088,0,4043,2462,7583,3000,18308,,,,,,,,,,,,
651,6803,74,2164,2023,2542,3400,11383,,,,,,,,,,,,
652,15182,935,2391,8893,2963,3400,19822,,,,,,,,,,,,
653,23673,2037,12618,962,8056,4600,29483,,,,,,,,,,,,
654,11041,235,3103,3959,3744,4200,16461,,,,,,,,,,,,
655,5310,287,710,1179,3134,2600,9130,,,,,,,,,,,,
656,8222,711,901,2125,4485,5000,14402,,,,,,,,,,,,
657,15624,242,3218,7858,4306,3400,20214,,,,,,,,,,,,
658,14957,222,1013,6202,7520,3000,19157,,,,,,,,,,,,
659,6052,117,2400,2003,1532,4200,11452,,,,,,,,,,,,
660,3664,220,355,1151,1938,2600,7444,,,,,,,,,,,,
661,10717,91,576,1486,8564,3000,14917,,,,,,,,,,,,
662,18475,194,3225,11128,3928,3800,23515,,,,,,,,,,,,
663,21913,1603,2990,6039,11281,3400,26523,,,,,,,,,,,,
664,11356,253,3436,3416,4251,3800,16326,,,,,,,,,,,,
665,10265,1303,1142,2119,5701,3400,14845,,,,,,,,,,,,
666,11279,212,3318,3064,4685,4600,17079,,,,,,,,,,,,
667,16359,934,3339,11141,945,3400,20979,,,,,,,,,,,,
668,15869,0,572,3647,11650,2600,19669,,,,,,,,,,,,
669,18363,132,2419,3452,12360,3000,22593,,,,,,,,,,,,
670,16658,126,2301,11396,2835,3000,20858,,,,,,,,,,,,
671,11066,133,684,1681,8568,2600,14896,,,,,,,,,,,,
672,11185,136,332,970,9747,2600,14995,,,,,,,,,,,,
673,18596,0,4264,2475,11857,3400,23226,,,,,,,,,,,,
674,5196,205,398,1056,3537,2600,9006,,,,,,,,,,,,
675,17551,211,2991,11882,2467,5400,24141,,,,,,,,,,,,
676,9910,206,2358,3688,3658,2600,13720,,,,,,,,,,,,
677,14809,79,447,2991,11292,3000,18989,,,,,,,,,,,,
678,14533,0,2255,10813,1465,2600,18323,,,,,,,,,,,,
679,22856,192,2385,12088,8191,3000,27076,,,,,,,,,,,,
680,5038,149,323,3598,968,2600,8818,,,,,,,,,,,,
681,5669,273,2461,1765,1170,3400,10239,,,,,,,,,,,,
682,6256,151,1763,1992,2350,3000,10436,,,,,,,,,,,,
683,15722,0,2443,1446,11833,3000,19922,,,,,,,,,,,,
684,16583,1283,695,7300,7305,3400,21173,,,,,,,,,,,,
685,6595,145,403,2497,3550,2200,10025,,,,,,,,,,,,
686,8768,983,1020,3082,3683,3800,13778,,,,,,,,,,,,
687,6758,185,1085,2718,2770,2200,10188,,,,,,,,,,,,
688,13331,159,2655,3291,7226,2600,17121,,,,,,,,,,,,
689,12720,1031,990,3091,7608,3800,17750,,,,,,,,,,,,
690,9740,206,2006,2035,5493,2600,13560,,,,,,,,,,,,
691,9535,256,4016,3359,1904,3000,13735,,,,,,,,,,,,
692,18820,170,2468,7790,8392,2600,22620,,,,,,,,,,,,
693,19116,2232,1946,3486,11452,5400,25726,,,,,,,,,,,,
694,12736,1039,995,3071,7631,3800,17766,,,,,,,,,,,,
695,4896,11,666,639,3580,4200,10236,,,,,,,,,,,,
696,13515,1041,3123,5233,4118,3000,17715,,,,,,,,,,,,
697,8430,284,311,1081,6754,2600,12220,,,,,,,,,,,,
698,8281,307,317,1248,6409,2200,11691,,,,,,,,,,,,
699,5947,37,2974,622,2314,2600,9737,,,,,,,,,,,,
700,12862,1302,1597,2173,7790,4200,18222,,,,,,,,,,,,
701,3446,245,677,780,1744,2600,7236,,,,,,,,,,,,
702,19017,1055,3124,3062,11776,4200,24437,,,,,,,,,,,,
703,10618,185,1491,4755,4187,2600,14448,,,,,,,,,,,,
704,12960,1352,3558,3454,4596,5000,19170,,,,,,,,,,,,
705,6391,1353,1612,838,2588,4600,12141,,,,,,,,,,,,
706,8484,1116,796,3010,3562,3000,12674,,,,,,,,,,,,
707,9364,1353,1358,3548,3105,3800,14334,,,,,,,,,,,,
708,8892,1139,601,1924,5228,3000,13092,,,,,,,,,,,,
709,11030,231,4619,4173,2007,3800,16030,,,,,,,,,,,,
710,13485,196,1553,7617,4119,3000,17695,,,,,,,,,,,,
711,5613,35,645,1384,3549,3400,10233,,,,,,,,,,,,
712,12610,512,1027,3541,7530,4200,17990,,,,,,,,,,,,
713,8330,242,334,4097,3657,2600,12120,,,,,,,,,,,,
714,6553,1189,1378,2330,1656,3800,11543,,,,,,,,,,,,
715,7763,1239,1165,3625,1734,3400,12363,,,,,,,,,,,,
716,15100,24,2277,1478,11321,2600,18880,,,,,,,,,,,,
717,7212,257,1262,2777,2916,3000,11452,,,,,,,,,,,,
718,18063,2156,1632,2303,11972,3800,23093,,,,,,,,,,,,
719,12124,209,1069,6749,4097,3800,17134,,,,,,,,,,,,
720,24448,209,2893,17222,4124,3400,29058,,,,,,,,,,,,
721,10353,490,2738,820,6305,3400,14913,,,,,,,,,,,,
722,5475,432,676,1169,3198,2600,9285,,,,,,,,,,,,
723,8126,517,1881,885,4843,3800,13116,,,,,,,,,,,,
724,11706,1274,3019,5545,1868,4200,17096,,,,,,,,,,,,
725,5822,297,405,2244,2876,3400,10402,,,,,,,,,,,,
726,35997,1412,4980,4247,25358,5000,42207,,,,,,,,,,,,
727,19798,426,5838,4564,8970,3400,24418,,,,,,,,,,,,
728,17996,1747,2920,4939,8390,3800,22996,,,,,,,,,,,,
729,12017,422,2945,3803,4847,4200,17417,,,,,,,,,,,,
730,6510,292,445,3092,2681,3000,10730,,,,,,,,,,,,
731,7416,1271,606,1509,4030,3000,11616,,,,,,,,,,,,
732,14991,194,2664,3930,8203,3400,19591,,,,,,,,,,,,
733,8105,1282,673,3314,2836,3400,12675,,,,,,,,,,,,
734,15695,429,541,2999,11726,3000,19875,,,,,,,,,,,,
735,20170,302,4237,11665,3966,3000,24410,,,,,,,,,,,,
736,8404,295,2721,3557,1831,3000,12584,,,,,,,,,,,,
737,6657,44,2286,1572,2755,3000,10817,,,,,,,,,,,,
738,20916,1271,2991,5113,11541,2600,24746,,,,,,,,,,,,
739,19474,1398,4640,1337,12099,3000,23654,,,,,,,,,,,,
740,28215,1368,2927,23706,214,3400,32805,,,,,,,,,,,,
741,7177,332,2788,2233,1824,3400,11737,,,,,,,,,,,,
742,37319,1411,5742,30166,0,3400,41899,,,,,,,,,,,,
743,11669,1268,4734,4019,1648,4200,17079,,,,,,,,,,,,
744,14605,991,3126,3065,7423,3800,19605,,,,,,,,,,,,
745,5723,66,1064,1206,3387,2600,9543,,,,,,,,,,,,
746,13044,203,2647,2369,7825,3800,18034,,,,,,,,,,,,
747,17306,2359,1559,1099,12289,4200,22696,,,,,,,,,,,,
748,11418,504,2865,981,7068,3800,16378,,,,,,,,,,,,
749,20455,1802,1196,9278,8179,3400,25085,,,,,,,,,,,,
750,17571,202,4850,3803,8716,3400,22181,,,,,,,,,,,,
751,18606,106,3860,12061,2579,4600,24406,,,,,,,,,,,,
752,5760,214,2657,553,2336,2600,9540,,,,,,,,,,,,
753,17225,1384,1355,2527,11959,4600,23045,,,,,,,,,,,,
754,3390,225,396,1216,1553,3000,7560,,,,,,,,,,,,
755,5151,152,490,2226,2283,3400,9731,,,,,,,,,,,,
756,14318,204,686,5902,7526,3000,18538,,,,,,,,,,,,
757,11103,383,3590,2934,4196,4200,16513,,,,,,,,,,,,
758,13417,1328,832,3681,7576,3400,18057,,,,,,,,,,,,
759,5153,136,1070,2863,1084,3000,9353,,,,,,,,,,,,
760,18462,1419,967,3952,12124,3000,22712,,,,,,,,,,,,
761,11252,1880,1999,2390,4983,3800,16212,,,,,,,,,,,,
